ID,Site,Length,Width,Thickness,Other typologies,Angle 1,Angle 2,Angle 3,Angle 4,Angle 5,Bow,Area,Long base,Short base,Campaign,Layer,Colour,Distal side length,Proximal side length,Date,Date BP,Calibrated date,Sd Date BP,Direction bow,Direction short base,Direction distal side,Direction proximal side,Excavated by,Extension bow,Extension short base,Extension distal side,Extension proximal side,Phase,Reliability,Broad Shape,Type Fortea,Type García-Puchol,Type Juan-Cabanilles,Original museum ID,Location museum ID,Inclination bow,Inclination short base,Inclination distal side,Inclination proximal side,Shape Proximal,Reliability proximal,Shape distal,Reliability distal,Shape short base,Reliability short base,Shape bow,Reliability bow,Raw material,Microburin,Archaeological level,Comments,Outline vertex,Orientation,Grid,Residual retouch,Sector,Symmetry,Sub-grid,Location,X,Y,Z,Vertex,X_geo,Y_geo,Z_geo
1675,Cueva de la Cocina,1.43,0.65,0.19,,51.28,26.62,0,0,102.1,0,0.5,1.75,0,1943,3,Blanc,1.4,0.8,26/6/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,96.1,Triangle,G12. Triángulo escaleno,Ta 9.3.3 Triángulo escaleno,G3. Triángulo de retoque abrupto,2025,120684,No escau,No escau,Abrupte,Abrupte,Rectilini,Incomplet,Còncau pronunciat,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Si,,,
1676,Cueva de la Cocina,1.36,0.99,0.28,,66.11,42.74,116.61,134.55,0,0,0.75,1.68,0.24,1943,3,Gris,1.41,1.03,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,92.95,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2025,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau suau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Juràssic,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1677,Cueva de la Cocina,1.57,0.95,0.25,,67.33,31.49,134.14,127.04,0,0,0.89,2.02,0.44,1943,3,Melat,1.57,0.71,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,90.88,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2025,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1678,Cueva de la Cocina,1.68,1.25,0.3,,60.44,42.1,112.9,144.56,0,0,1.29,2.47,0.5,1943,3,Blanc,1.73,1.4,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Part trencada,Part trencada,,83.02,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2025,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1679,Cueva de la Cocina,1.33,0.71,0.16,,56.34,34.41,118.95,150.3,0,0,0.54,1.56,0.17,1943,3,Blanc,1.15,0.8,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,97.67,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2026,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1680,Cueva de la Cocina,1.73,0.77,0.16,,42.57,38.39,136.84,142.2,0,0,0.66,1.97,0.29,1943,3,Gris,1.15,1.06,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,92.74,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2025,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Complet,Inexistent,Complet,No escau,No escau,Sílex Juràssic,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1681,Cueva de la Cocina,2.11,0.82,0.2,,34.1,35.94,145.75,144.2,0,0,0.96,2.93,0.72,1943,3,Crema,1.32,1.38,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Part trencada,,73.92,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2025,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,Sí,,SIP,,,,Taprezoidal,,,
1682,Cueva de la Cocina,1.84,0.89,0.29,,58.72,37.51,130.23,133.54,0,0,0.85,1.88,0.33,1943,3,Rosa,1.36,0.91,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2028,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau alt,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1683,Cueva de la Cocina,2.32,0.84,0.32,,49.76,28.81,139.59,141.84,0,0,0.97,2.34,0.33,1943,3,Melat,1.61,0.95,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2028,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau pronunciat,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1684,Cueva de la Cocina,1.29,0.66,0.19,,51.35,39.36,132.43,136.87,0,0,0.45,1.3,0.2,1943,3,Blanc,0.87,0.69,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2028,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1685,Cueva de la Cocina,1.85,1,0.27,,62.03,34.22,133.18,130.58,0,0,0.83,1.88,0.14,1943,3,Gris clar,1.57,0.96,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2025,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau pronunciat,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1686,Cueva de la Cocina,1.7,0.89,0.22,,61.1,35.66,118.1,145.14,0,0,0.77,1.88,0.24,1943,3,Melat,1.44,0.97,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,98.31,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2025,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau pronunciat,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1687,Cueva de la Cocina,1.36,0.96,0.21,,72.06,35.82,117.14,134.98,0,0,0.78,1.83,0.37,1943,3,Melat,1.49,0.86,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,85.78,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2026,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1688,Cueva de la Cocina,1.33,0.89,0.2,,60.13,39.7,118.04,142.13,0,0,0.63,1.67,0.28,1943,3,Rosa,1.22,0.91,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,94.01,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2028,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau suau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1689,Cueva de la Cocina,1.68,1.3,0.27,,77.11,47.3,136.3,99.29,0,0,1.01,1.69,0.42,1943,3,Crema,1.65,1.01,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2025,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau pronunciat,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1690,Cueva de la Cocina,1.11,0.8,0.15,,56.86,59.94,126.18,117.02,0,0,0.55,1.11,0.29,1943,3,Rosa,0.78,0.79,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),Il.legible,120684,No escau,Inexistent,Abrupte,Abrupte,Concau suau,Complet,Còncau suau alt,Complet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Dreta,,No,C,Sí,,SIP,,,,Taprezoidal,,,
1691,Cueva de la Cocina,1.46,0.79,0.19,,73.79,32.19,105.75,148.26,0,0,0.58,1.48,0.23,1943,3,Gris clar,1.25,0.7,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2020,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Convex suau baix,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1692,Cueva de la Cocina,1.3,0.8,0.19,,54.84,45.88,135.97,123.31,0,0,0.51,1.46,0.14,1943,3,Gris clar,1.12,0.95,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,96.81,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2026,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau suau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1693,Cueva de la Cocina,1.43,0.93,0.25,,66.53,34.05,137.11,122.32,0,0,0.75,1.88,0.22,1943,3,Variat,1.61,0.89,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,91.33,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2026,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1694,Cueva de la Cocina,1.87,0.98,0.34,,62.25,33.2,132.23,132.32,0,0,1.07,2.23,0.44,1943,3,Taronja,1.66,0.9,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,95.68,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2025,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau suau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,Si,C,No,,SIP,,,,Taprezoidal,,,
1695,Cueva de la Cocina,2.32,1,0.25,,57.73,34.27,121.02,146.98,0,0,1.39,2.34,0.53,1943,3,Mel clar,1.53,1.03,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2025,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Convex pronunciat,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1696,Cueva de la Cocina,1.68,0.96,0.21,,60.52,44.64,121.05,133.8,0,0,0.88,1.69,0.37,1943,3,Melat,1.2,0.95,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2025,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1697,Cueva de la Cocina,1.95,1.19,0.18,,56.46,34.69,131.65,137.19,0,0,1.26,2.68,0.45,1943,3,Morat,1.9,1.22,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Part trencada,Continu,,78.07,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2025,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau suau alt,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1698,Cueva de la Cocina,1.59,0.7,0.14,,63.35,30.2,116.48,149.98,0,0,0.71,1.87,0.38,1943,3,Blanc,1.33,0.75,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,96.88,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2025,120684,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Còncau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1699,Cueva de la Cocina,1.21,0.82,0.21,,60.9,45.89,105.42,147.78,0,0,0.49,1.3,0.18,1943,3,Rosa,1,0.87,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,98.86,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2026,120684,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Incomplet,Còncau,Complet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1700,Cueva de la Cocina,1.05,0.71,0.12,,66.64,31.84,113.95,147.58,0,0,0.47,1.47,0.19,1943,3,Mel clar,1.19,0.68,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,87.21,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),Il.legible,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Rectilini regular,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1701,Cueva de la Cocina,1.45,0.84,0.31,,64.03,53.03,124.69,118.25,0,0,0.76,1.52,0.6,1943,3,Gris,0.99,0.78,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,99.59,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2025,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Juràssic,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1702,Cueva de la Cocina,1.35,0.68,0.19,,49.71,39.55,159.52,111.22,0,0,0.46,1.39,0.29,1943,3,Groc,0.96,0.62,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2026,120684,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau suau,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1703,Cueva de la Cocina,1.85,1.01,0.21,,59.52,42.34,120.87,137.26,0,0,0.87,1.85,0.25,1943,3,Gris,1.41,1.1,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G2. Trapecio simétrico,TRa 9.1.1 Trapecio simétrico,G5. Trapecio simétrico,2025,120684,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Còncau suau,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1704,Cueva de la Cocina,1.79,0.78,0.23,,75.7,30.97,106.49,146.84,0,0,0.89,1.75,0.43,1943,3,Groc,1.35,0.7,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G3. Trapecio asimétrico,TRa 9.1.2 Trapecio asimétrico,G6. Trapecio asimétrico,2025,120684,No escau,Inexistent,Abrupte,Abrupte,Irregular,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1705,Cueva de la Cocina,2.01,0.77,0.2,,63.91,37.51,113.27,145.32,0,0,0.95,2.02,0.79,1943,3,Gris,1.11,0.8,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G3. Trapecio asimétrico,TRa 9.1.2 Trapecio asimétrico,G6. Trapecio asimétrico,2025,120684,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Complet,Convex,Complet,Inexistent,Complet,No escau,No escau,Sílex Juràssic,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1706,Cueva de la Cocina,1.49,0.68,0.24,,47,31.08,142.06,139.86,0,0,0.69,2.08,0.51,1943,3,Melat,1.24,0.76,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,89.65,Trapezi,G3. Trapecio asimétrico,TRa 9.1.2 Trapecio asimétrico,G6. Trapecio asimétrico,2025,120684,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Incomplet,Rectilini regular,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,C,No,,SIP,,,,Taprezoidal,,,
1707,Cueva de la Cocina,1.98,0.91,0.2,,44.49,45.7,141.17,128.63,0,0,0.96,1.99,0.41,1943,3,Melat,1.14,1.11,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2029,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau alt,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,Sí,,SIP,,,,Taprezoidal,,,
1708,Cueva de la Cocina,1.74,0.8,0.16,,40.23,33.35,142.78,143.63,0,0,0.69,2.23,0.2,1943,3,Mel clar,1.38,1.16,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,89.6,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2076,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau suau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
1709,Cueva de la Cocina,1.84,0.81,0.22,,65.46,33.43,129.94,131.17,0,0,0.82,1.88,0.42,1943,3,Variat,1.41,0.73,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2076,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau,Complet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
1710,Cueva de la Cocina,1.51,0.85,0.14,,44.31,36.93,136.31,142.45,0,0,0.73,2.09,0.36,1943,3,Gris,1.23,1.05,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,84.57,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2076,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Rectilini recte,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Juràssic,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
1711,Cueva de la Cocina,1.64,0.94,0.19,,58.38,54.05,119.5,128.06,0,0,0.87,1.72,0.56,1943,3,Blanc,1.06,1.03,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,99.51,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2079,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau pronunciat,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,E,Sí,,SIP,,,,Taprezoidal,,,
1712,Cueva de la Cocina,1.7,0.78,0.24,,47.79,28.78,121.5,161.93,0,0,0.69,2.26,0.24,1943,3,Rosa,1.51,1.04,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,87.22,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2076,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
1713,Cueva de la Cocina,1.48,0.94,0.15,,36.34,70.05,147.55,106.07,0,0,0.75,1.77,0.27,1943,3,Blanc,0.94,1.46,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,90.17,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),2076,120716,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Incomplet,Rectilini recte,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Dreta,,No,E,No,,SIP,,,,Taprezoidal,,,
1714,Cueva de la Cocina,1.44,0.96,0.24,,65.82,57.54,118.55,118.09,0,0,0.81,1.57,0.62,1943,3,Gris,1.07,0.94,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Part trencada,,95.22,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),2079,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
1715,Cueva de la Cocina,1.45,0.83,0.25,,53.81,32.71,118.51,154.97,0,0,0.64,1.73,0.2,1943,3,Ocre,1.23,0.86,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Part trencada,,89.85,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),Il.legible,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
1716,Cueva de la Cocina,1.89,0.95,0.17,,60.13,36.25,106.81,156.81,0,0,1,2.2,0.63,1943,3,Variat,1.32,1.06,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Part trencada,,81.25,Trapezi,Indefinible,Indefinible,Indefinible,2079,120716,No escau,Inexistent,Abrupte,Abrupte,Part trencada,Incomplet,Còncau pronunciat,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
1717,Cueva de la Cocina,1.29,0.86,0.14,,35.84,37.15,163.55,123.46,0,0,0.66,2.37,0.47,1943,3,Crema,1.31,1.09,26/6/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Part trencada,Continu,,63.73,Trapezi,Indefinible,Indefinible,Indefinible,2079,120716,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Rectilini desplaçat,Incomplet,Inexistent,Incomplet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,E,No,,SIP,,,,Taprezoidal,,,
